,id,duration_ms,explicit,name,popularity,album_type,album_name,release_date,artist_name
0,4rn5oWufmxzEAYEATddm8n,304240,False,Un Plan,16,album,Nunca El Tiempo Es Perdido,2001-05-25,Manolo Garcia
1,47ys6KHS1RBqnrHEtzyGud,217493,False,Dios de la lluvia - 2008 Remaster,37,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
2,2Wdm4pU96flScueqW3zB13,266320,False,¡Qué bien huelen los pinos!,32,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
3,3XauXUAs45woSQfASlyXCD,217133,False,El que canta su mal espanta,28,album,Astronomía Razonable,1993-10-20,El Último De La Fila
4,52IDBxLkf4n1vNje4PQ72v,204746,False,Como la cabeza al sombrero - 2008 Remaster,40,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
5,0Sr4QjZKqfjgQQTP9aSv69,217770,False,El que Canta Su Mal Espanta - En Directo,35,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
6,3S8HVzpSPqUxSJCf8vqKNU,228013,False,Cuando el mar te tenga,33,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
7,2IHMXYCnjrSNkeQ0wXPKcf,209453,False,Músico loco,31,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
8,4b1FTeNrWQGunMROmog5AG,276746,False,Astronomía razonable,33,album,Astronomía Razonable,1993-10-20,El Último De La Fila
9,5BTcupc5fvb5824RVqoN1z,268066,False,Ya no danzo al son de los tambores - 2008 Remaster,36,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
10,4uPvy1286FcizYKcYOcRjG,303680,False,Llanto de pasión,42,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
11,290DZJt6XKbza2ApahHdzD,221360,False,Quiero Ser Libre,41,album,Hasta Aquí Hemos Llegado,2008-01-01,Los Chichos
12,2UaGiDYqHzG8QUu4h6Qa38,240889,False,Cosas que Pasan - En Directo,19,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
13,30XuJQjqcxt4s1wSPlTqea,214053,False,Andar hacia los pozos no quita la sed,18,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
14,3TqD3E8PwP2vRNk7Zwsbc2,225133,False,La piedra redonda - 2008 Remaster,42,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
15,5dv6qrzCHsHx1fYRhmG4GM,250493,False,Bailarás como un indio,30,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
16,0zicguumpswY6q2v92nnnj,326533,False,A veces se enciende - 2008 Remaster,37,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
17,4ZzZh1P4r1ItHMwJzD96e3,265120,False,Querida Milagros - 2008 Remaster,48,album,"Cuando la pobreza entra por la puerta, el amor salta por la ventana (2008 Remaster)",1985-12-02,El Último De La Fila
18,0xV4iIWrT8c5eFRwHpu4sM,247413,False,Cosas que pasan,26,album,Astronomía Razonable,1993-10-20,El Último De La Fila
19,4kCiYPGO0xM9kEs5ChFkac,244560,False,En Un Estanque De Libelulas,20,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
20,5eTS0WmxpN4vPdQGXkpEGF,222906,False,Si Te Vienes Conmigo,40,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
21,0IUFjvwlh18TWiTi6kO5pP,217093,False,Como un burro amarrado en la puerta del baile,52,compilation,Las 101 canciones - Cinco décadas de Pop Español,2014-10-28,El Último De La Fila
22,5KKiFCEFIk8tK1Bq266oq1,314213,False,Las hojas que ríen,32,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
23,6GcZa7mFaPyzsOktlBGGlf,258640,False,Malva,26,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
24,52KynsC3UUVYa11xfTolmf,376320,False,Mientras Observo al Afilador,20,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
25,06MeajXBUxJN8KGdBoZbVT,170466,False,Tu Pequeña Tienda,16,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
26,0350tcZupCOiN26Z3vowC1,233706,False,Hierbas de Asia,32,album,Astronomía Razonable,1993-10-20,El Último De La Fila
27,5ZtCngOK07kNFhlIpcB34B,232453,False,El Amante Roto,26,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
28,7u0Mn9qAgZxcSWm0db2PaG,224666,False,A Quien Tanto He Querido,40,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
29,5NBKIDL7vsIpJVR0fM39TE,275173,False,Dulces sueños - 2008 Remaster,32,album,"Cuando la pobreza entra por la puerta, el amor salta por la ventana (2008 Remaster)",1985-12-02,El Último De La Fila
30,7aVKbe9LSi49VfvlZ8yJtM,256200,False,Ardio Mi Memoria,23,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
31,6BoY3FM0VbwlMypL49z0aZ,264626,False,No me acostumbro - 2008 Remaster,39,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
32,57Lt3WIE7ju7qFORrZS3jI,229320,False,Canta por mí,30,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
33,0WkY9oaaPTp3cwhdICAgTh,224280,False,No Estes Triste,42,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
34,3Z63hIIqZuJDHXoA4SRmVb,289760,False,Con los Hombres Azules,26,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
35,2QhQ8BpYehMVoMcWgyUIs7,222946,False,Me He Sentado A Esperar,16,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
36,7nvFva0xICFev25xmxCuUZ,231492,False,Laberinto de Sueños (En las Geometrías del Rayo),27,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
37,3tduKvstqxOddo4CCq4FK1,211106,False,Mar antiguo,47,album,Astronomía Razonable,1993-10-20,El Último De La Fila
38,5Ojd7lDUwFRae3yeTxkTNy,218413,False,Remando sobre el polvo,30,album,Astronomía Razonable,1993-10-20,El Último De La Fila
39,4tgZXFtiUChpGLwukq14bA,198386,False,Vestido de hombre-rana,22,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
40,0RaCzaH1j6O1RiuhATm2H1,236266,False,Serena Barca,22,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
41,5ItgH7XaKKmKq6PfPWPpk1,204426,False,Provincia De Rio Negro,17,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
42,2l1UWOriMlBqWh36qyZpk8,230100,False,Vino Dulce - En Directo,16,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
43,2u81xoyFwj50LXyn7XlRXf,243973,False,Contigo Me Quedaria,18,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
44,5lIS1QpvjfWunqxiZmvcPG,220333,False,Fragua De Los Cuatro Vientos,33,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
45,7h23pwnb6mQ7EMAJ4GX1rR,249666,False,La Sombra de una Palmera,34,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
46,3HJbfpOH5ViBXa596pIrK8,225453,False,Campanas de Libertad,13,album,Todo Es Ahora,2014-11-24,Manolo Garcia
47,7803rmspVDTFR78bj5KLPk,133040,False,Insurrección - 2008 Remaster,57,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
48,3nsLAzEU3gKEo4cY8e09dg,191173,False,Hagámoslo,25,album,Astronomía Razonable,1993-10-20,El Último De La Fila
49,11IlY3qpk9XjganXW5dheQ,282373,False,Morder El Polvo,27,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
50,2Q0lxiRdl0QHwPLoIRAVGU,243360,False,Aisha,20,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
51,3FWIByVLrdDh3G7aw8tDTz,228000,False,Vino dulce,25,album,Astronomía Razonable,1993-10-20,El Último De La Fila
52,5HYKskVhty99c7Txyydwmp,193506,False,The Greeting Song,43,album,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,Red Hot Chili Peppers
53,5cjEWYDWMXlTZr8Rehu2bl,217093,False,Como un burro amarrado en la puerta del baile,59,album,Astronomía Razonable,1993-10-20,El Último De La Fila
54,6gQ6MeeDaubs8bDuocs567,255440,False,Sumo y resto,23,album,Astronomía Razonable,1993-10-20,El Último De La Fila
55,2xVpFVZiNcv3HVuHxa3TIP,243600,False,La risa tonta,25,album,Astronomía Razonable,1993-10-20,El Último De La Fila
56,7dTS9Lbnracrf2HLJcNV7T,279960,False,Ya no danzo al son de los tambores - Versión 2023,37,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
57,3nf8CSEsnKcmEolPQe9kkc,233133,False,Para Que No Se Duerman Mis Sentidos,48,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
58,0tyY5n0N4JH2ZS7ZMyUABG,234466,False,Niña Candela,44,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
59,0mqKrJXJB5aW04CrQt2CmL,226880,False,Del templo a la taberna,21,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
60,1HxIPz8og0LhSQ2axnYjeX,155013,False,A Jazmín,19,album,Nuevo Pequeño Catálogo De Seres Y Estares,1990-10-20,El Último De La Fila
61,2NhUY1essNfQWkOv9fgSv7,231197,False,La Risa Tonta - En Directo,16,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
62,40MFcQtoIbR81jYJB6IqRM,214636,False,Remando sobre el Polvo - En Directo,33,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
63,4XhxJjb12G3dZ9KwRM56Nb,159080,False,Nunca Es Tarde,35,album,Geometría del Rayo,2018-03-16,Manolo Garcia
64,740Rh302Wm6uHRsYTa4KDQ,227666,False,A San Fernando un Ratito a Pie y Otro Caminando,56,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
65,2HgRGIoLDdpKMmAbd3ADkh,205680,False,Lejos de las leyes de los hombres - 2008 Remaster,39,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
66,2PCtPCRDia6spej5xcxbvW,257079,False,Sirena,21,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
67,2aibwv5hGXSgw7Yru8IYTO,334666,False,Snow (Hey Oh),79,album,Stadium Arcadium,2006-05-09,Red Hot Chili Peppers
68,3I8WGlaMyIo5Jt827dgU9e,225466,False,Sobre Tus Pasos,25,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
69,79uLSEHdOaQBhtAHQUxx1X,237600,False,"Suave, Suave",18,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
70,32tarmPzTWgTZj0NAZz2DH,226533,False,Lápiz y tinta,42,album,Astronomía Razonable,1993-10-20,El Último De La Fila
71,4RthJ4AdHHXSpLo5D7jpc6,281600,False,Eramos,21,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
72,2bAUvzIsgE66UmGqADyGQg,201773,False,Lejos de las leyes de los hombres - Versión 2023,20,single,Lejos de las leyes de los hombres (Versión 2023),2023-09-22,El Último De La Fila
73,4CiFFvyqfkRkUczeca3d9z,228551,False,Dibujar en Mi Piel,33,album,Mi Vida en Marte,2022-04-29,Manolo Garcia
74,727Y2Kk2XrrbZgyK8iCYHV,221120,False,En los árboles - 2008 Remaster,43,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
75,5w5uQs1KfiHPnaF2JxCGAw,158093,False,Son cuatro días - 2008 Remaster,44,album,Nuevas mezclas (2008 Remaster),1987-07-01,El Último De La Fila
76,6vLqTkWoPROZ940nedGMqQ,282360,False,Una Tarde De Sol,36,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
77,1t9hBWJ9D6fJXkAtjTrnhA,355199,False,Rosa de Alejandría - Acústico,16,album,Acústico Acústico Acústico (En Directo),2020-07-03,Manolo Garcia
78,2unwXxLdk98tNwIVJnDO8L,229706,False,Si Nos Damos el Festín,19,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
79,1bD8zXqcmUrNUC14pmHNsS,300733,False,En Una Playa Calma,26,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
80,3A1vfoCTieMzUvUZzH9DiT,225146,False,A medio soñar,28,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
81,7wlKqQde4AhV5xAL9IEGvR,268960,False,En El Batir De Los Mares,16,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
82,41DpvNasaZdQzQqQYntd0o,285066,True,Aeroplane,44,album,One Hot Minute,1995-09-12,Red Hot Chili Peppers
83,554syVNT4rP2lIkwmoJ12E,250640,False,Saldremos A La Lluvia,25,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
84,1hPMKvTLOgVBlgC7Lydgtf,216493,False,Sin llaves,35,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
85,2wyRJWgFGNY1HVfmWQCUiM,227160,False,Uva de la vieja parra,23,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
86,6tNb09cbhdhtuyIdRb8i7o,282373,False,El bombero del atardecer,20,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
87,2boErDRMXrEedmbjCImUZs,220813,False,Sara - 2008 Remaster,43,album,Como la cabeza al sombrero (2008 Remaster),1988-06-12,El Último De La Fila
88,2oaK4JLVnmRGIO9ytBE1bt,302000,False,Dark Necessities,72,album,The Getaway,2016-06-17,Red Hot Chili Peppers
89,30vh2LXU2A9ccd0rgFYHpd,259626,True,Tearjerker,39,album,One Hot Minute (Deluxe Edition),1995-09-12,Red Hot Chili Peppers
90,4Ble21vlB3BOqkbbW1QYO8,199668,False,Vestido de Hombre Rana - En Directo,17,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
91,5nvp6fGFsrXfTZQinfJZFe,191813,False,Lo Que Me Diste Cuando Nada Pedi,10,album,Los Dias Intactos,2011-10-25,Manolo Garcia
92,6WUjz18yIeTGDR1E69WHtf,163706,False,Porcelain,56,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
93,1eLAEzLXUu6SFHS5rSCrx1,304680,False,Warped,39,album,One Hot Minute (Deluxe Edition),1995-09-12,Red Hot Chili Peppers
94,1wbXo6V3XA26IqAz1M28RP,235666,False,Aviones plateados - 2008 Remaster,49,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
95,4hzRM0yeyaZroM33v0EIYM,205946,False,Un Poco de Amor,34,album,Mi Vida en Marte,2022-04-29,Manolo Garcia
96,0BrnT7y97TxvuT06e5MJpw,144146,False,Volveremos a Encontrarnos,12,album,Todo Es Ahora,2014-11-24,Manolo Garcia
97,1T7KMKF36pEBqa7NFnLMzs,227786,False,Piedra sobre piedra,33,album,Astronomía Razonable,1993-10-20,El Último De La Fila
98,3tnGFCacxyM0Gpv3RJNHdR,238306,False,La Maturranga,33,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
99,02HP1aeeL9bGFZnWLGTb0i,330866,False,Carbon y Ramas Secas - Version 2,28,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
100,1HxNEmgdhxb8Tgw8OkPnBA,267960,False,A Lo Lejos El Rio,16,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
101,383skp7bozqVcFaVnG35Zm,251573,False,Cancion del Solitario Que Se Reconcilio Con el Mundo,12,album,Todo Es Ahora,2014-11-24,Manolo Garcia
102,1G391cbiT3v3Cywg8T7DM1,215906,False,Scar Tissue,82,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
103,1sEvE84aJlqZbQE4BBP7fC,221773,False,Los ángeles no tienen hélices - 2008 Remaster,25,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
104,4vUEbLdjoExdf1FrzZZwuA,270093,False,Del Bosque de Tu Alegria,32,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
105,23E6DbN4GMJ2Ffpn6f9qXf,268560,False,Sobre el Oscuro Abismo en Que Te Meces,38,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
106,2NGGR8VUqgCpK3NydBBnYA,175320,False,Pedir tu mano,21,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
107,0OHmYqoRfyXk0WpPqNGGz5,260133,False,Solo Un Poco,23,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
108,2em9wBunJxvuIg0c12lTfv,239426,False,Prendi la Flor,32,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
109,49colNVoLFcMszng9O8w4h,225200,False,This Velvet Glove,50,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
110,6jsV9z9GK2CPMByiLVMWXi,268080,False,Nunca el Tiempo Es Perdido,50,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
111,1RKUoGiLEbcXN4GY4spQDx,340920,True,Clint Eastwood,75,album,Gorillaz,2001-03-26,Gorillaz
112,1ndGB6rvxKYN9seCYO1dTF,231933,False,The Zephyr Song,70,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
113,25tFjJ6tVaDrGOw4SaT5BR,346880,True,Transcending,34,album,One Hot Minute (Deluxe Edition),1995-09-12,Red Hot Chili Peppers
114,4Vowbzu11UK4WbOBlG0Ibb,275640,False,Cierro La Noche,14,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
115,6uLSA4tTcTT108SAEJJkSk,247786,False,Dímelo tú,19,album,La Rebelión De Los Hombres Rana,1995-10-20,El Último De La Fila
116,7hiQM2zlnOTI79FV7a4P2k,213293,False,Sabras Que Andar Es Un Sencillo Vaiven,19,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
117,7uxsjqMxmEZfSsj4NlYLtG,247693,False,Sara - Versión 2023,26,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
118,2h3DA5sidcqjywLh36RFkU,188933,False,Coffee Shop,37,album,One Hot Minute (Deluxe Edition),1995-09-12,Red Hot Chili Peppers
119,3FgbYLyrr8MYPxIfGMR9Jp,304804,False,Diez Mil Veranos,35,album,Mi Vida en Marte,2022-04-29,Manolo Garcia
120,4EZyddVPzrRcQBTCw2WBfU,182946,False,Esta Noche He Soñado Con David Bowie,11,album,Todo Es Ahora,2014-11-24,Manolo Garcia
121,2DQjC7C58YhBPWGAwGCX9l,220320,False,Es Mejor Sentir,25,album,Todo Es Ahora,2014-11-24,Manolo Garcia
122,4B6ko7lt1sUtyFzBDF4yfK,246240,False,Pajaros de Barro,61,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
123,0uppYCG86ajpV2hSR3dJJ0,282906,False,Give It Away,73,album,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,Red Hot Chili Peppers
124,49YmFS6IxCc6AsoS4XIV6V,300133,False,Somos Levedad,35,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
125,02iqKvAxArNqQs75oj2RO6,261066,False,Vive En Mi Un Recuerdo,37,album,Para Que No Se Duerman Mis Sentidos,2004-11-14,Manolo Garcia
126,0aGQHMr7bc23Y9Ts84ffop,238733,True,Around the World,68,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
127,3sFQVpw2hCaZu0xX2cUOXU,202840,False,Vestido de hombre rana - Versión 2023,30,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
128,5yBkQY4QScOoG2r0IjgQD0,226077,False,Canta por mí - En Directo,31,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
129,7FpWV3BGFnImH1hgnjJ53m,252640,False,Zorro veloz - 2008 Remaster,34,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
130,04ZUQ7G8Aa0B7wvg12ypuw,246826,False,Love of Your Life,33,single,Never Is a Long Time / Love of Your Life,2012-09-28,Red Hot Chili Peppers
131,5V2PAJnOJn7H4e8FwSbRdr,244482,False,Para No Olvidar,28,single,Para No Olvidar,2021-03-25,Andrés Calamaro
132,5VASmzbMbQKI0vuEnX0k5a,205960,False,Mal Hombre,21,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
133,0XxuEDYzkbckxpmwYUaPnX,255706,False,Llanto de pasión - Versión 2023,29,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
134,0itNMuBHye9fu392b4e9oa,247666,False,Tell Me Baby,64,album,Stadium Arcadium,2006-05-09,Red Hot Chili Peppers
135,1RfGXHvIFKN8RiYBDYvkma,273120,False,El Frío de la Noche,16,album,Geometría del Rayo,2018-03-16,Manolo Garcia
136,1VuFqxmdLYSWatwsEYsupD,226293,False,Junto A Ti,11,album,Los Dias Intactos,2011-10-25,Manolo Garcia
137,2a5cbTg2UIi784t9E2wT35,232412,False,Black Summer,55,album,Unlimited Love,2022-04-01,Red Hot Chili Peppers
138,4v7GeLwdQtLrfgnw1VVQZa,224146,False,Stromboli,20,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
139,52G87yUVXAynz9Oh6PqCVo,225254,False,Agua (feat. Manolo García),31,single,Agua (con Manolo García),2019-07-12,Elefantes
140,7yZQILDqwlIh7ZH8vUEyGk,188613,False,Se Va el Barco a la Laguna,30,album,Desatinos Desplumados,2022-04-28,Manolo Garcia
141,6AI3ezQ4o3HUoP6Dhudph3,274192,True,Not Like Us,97,single,Not Like Us,2024-05-04,Kendrick Lamar
142,141GeeQQItnC1sH7gXUDlf,224983,False,Copperbelly,40,album,Return of the Dream Canteen,2022-10-14,Red Hot Chili Peppers
143,1fsnHXQOpMpEeq9jgV3DPL,250053,False,Pan de Oro,11,album,Todo Es Ahora,2014-11-24,Manolo Garcia
144,5j2S6N5qJNQgafjWNfXlII,220813,False,Annie Wants a Baby,40,album,I'm with You,2011-08-29,Red Hot Chili Peppers
145,7bzvBXGSFwJqr2Cz4BYC8j,229480,False,Todo Es Ahora,12,album,Todo Es Ahora,2014-11-24,Manolo Garcia
146,1f2V8U1BiWaC9aJWmpOARe,216933,False,By the Way,77,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
147,03vZWNi98ZydxpnvgDoLqE,264164,False,¡Que Bien Huelen los Pinos! - En Directo,24,album,Historia de una Banda (En Directo),2015-12-31,El Último De La Fila
148,0GcWf1Cc4ixN35D3O9VdcP,198066,True,Get on Top,52,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
149,2AUkest3DVuDyMc2zOptTT,321520,False,Los Errantes,11,album,Los Dias Intactos,2011-10-25,Manolo Garcia
150,2WYlIudiEiuik5ccVyiBLw,225986,False,Dios de la lluvia - Versión 2023,26,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
151,3d9DChrdc6BOeFsbrZ3Is0,264306,False,Under the Bridge,84,album,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,Red Hot Chili Peppers
152,5DqlRmxgfEBhrYApZ9lBqB,278306,False,Como Quien Da un Refresco,36,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
153,6aB4qyZK7339nDdKyXh85y,225626,False,Lápiz y tinta - Versión 2023,28,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
154,7BQnJg4dEJnxlTpQ1B4SyB,234440,False,Caminare,20,single,Caminare,2014-11-24,Manolo Garcia
155,7FOppiQ4MeEfj7nm7u5s5x,245773,False,El monte de las águilas - 2008 Remaster,30,album,"Cuando la pobreza entra por la puerta, el amor salta por la ventana (2008 Remaster)",1985-12-02,El Último De La Fila
156,2xDHUsWEsH33sKbFqDZPFj,240200,False,Emit Remmus,47,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
157,0Jaf0y2Ayl6G1c5QECT5oC,253293,False,El loco de la calle - Versión 2023,25,album,Desbarajuste piramidal,2023-12-01,El Último De La Fila
158,3ZOEytgrvLwQaqXreDs2Jx,269000,False,Can't Stop,84,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
159,4jIPERh3FWrLH6w53dm0JV,295573,False,Midnight,48,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
160,4x3CID2Z7fEY4JdOdqWeUD,258279,False,Mi patria en mis zapatos - 2008 Remaster,35,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
161,585iUE6JfgGIlNOBZqaruV,237880,False,Un Alma De Papel,14,album,Los Dias Intactos,2011-10-25,Manolo Garcia
162,5udNXJrCld2ve31esgadOM,210493,False,Todos Amamos Desesperadamente,13,album,Los Dias Intactos,2011-10-25,Manolo Garcia
163,0eX5QY6o5cb9W72zVmWWjV,243533,True,The Power of Equality,50,album,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,Red Hot Chili Peppers
164,1v9sJSj1DlXumGGOkf7024,314600,False,Sin Que Sepas de Mi,23,album,Nunca El Tiempo Es Perdido,2001-05-25,Manolo Garcia
165,0GRvnYqlnh7ttq9NS6s3Ta,301626,False,Desecration Smile,53,album,Stadium Arcadium,2006-05-09,Red Hot Chili Peppers
166,0RbSMO6T0he2A9L8Fl52I3,223090,False,Gladiadora,36,single,Gladiadora,2016-07-22,Manolo Garcia
167,0xPEnIAcuMs5KS42sPCEAh,240253,False,Arrastre la Noche,10,album,Todo Es Ahora,2014-11-24,Manolo Garcia
168,0zckHMfaB6vT5o23ZVBLHJ,230342,False,Here Ever After,55,album,Unlimited Love,2022-04-01,Red Hot Chili Peppers
169,48UPSzbZjgc449aqz8bxox,329733,False,Californication,84,album,Californication (Deluxe Edition),1999-06-08,Red Hot Chili Peppers
170,4BWry3x6RuJNg1UF2z6AR8,314893,False,Sin Que Sepas de Mi,22,album,Nunca El Tiempo Es Perdido,2004-11-14,Manolo Garcia
171,5K9kCwY1e68H7JxU6893Uv,307093,False,Walkabout,41,album,One Hot Minute (Deluxe Edition),1995-09-12,Red Hot Chili Peppers
172,0iOzMtn3XHL98Hm3ciDQa4,298160,True,La Leyenda del Fénix,35,album,Ave Fénix,2010-03-29,Santaflow
173,1iFIZUVDBCCkWe705FLXto,311866,False,Dosed,66,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
174,25lhtq1ohSKm5e0nX10EO7,230640,False,Quiero Esa Pasión,14,album,Geometría del Rayo,2018-03-16,Manolo Garcia
175,2p0W20VwOJpXt323xv8OAJ,333547,False,It's Only Natural,51,album,Unlimited Love,2022-04-01,Red Hot Chili Peppers
176,39badcyKTjOtBvv4aywpfs,256959,False,Universally Speaking,59,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
177,3ZIw7nCYObqthuWCuDrCu0,367026,False,Venice Queen,50,album,By the Way (Deluxe Edition),2002-07-09,Red Hot Chili Peppers
178,3qN2Ke8dgLC8Al6ddcRUcJ,147853,False,¿Para qué sirve una hormiga? - 2008 Remaster,22,album,Enemigos de lo ajeno (2008 Remaster),1986-12-02,El Último De La Fila
179,0GTK6TesV108Jj5D3MHsYb,268506,False,Owner of a Lonely Heart,71,album,90125 (Deluxe Version),1983-06-01,Yes
180,0fmASfcJJ6N8hTvGTa8Hhi,283733,False,Carbon y Ramas Secas,49,album,Arena En Los Bolsillos,1998-11-14,Manolo Garcia
181,10Nmj3JCNoMeBQ87uw5j8k,282160,False,Dani California,80,album,Stadium Arcadium,2006-05-09,Red Hot Chili Peppers
182,1tJAzqll1PXwaVyGxyT2sA,179360,False,Los Citricos Amantes,24,album,Saldremos A La LLuvia,2008-11-14,Manolo Garcia
